CDC_G01233_UNITED STATES_3,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,9,2
CDC_G01233_UNITED STATES_4,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,9,2
CDC_G00010_CHINA_1,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_GERMANY_1,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_GERMANY_2,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_INDIA_1,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_1,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_10,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_11,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_12,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_13,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_14,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_15,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_16,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_17,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_2,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_3,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_4,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_5,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_6,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_7,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_8,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_MEXICO_9,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_PUERTO RICO_1,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_THAILAND_1,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_1,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_10,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_100,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_101,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_102,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_103,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_104,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_105,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_106,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_107,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_108,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_109,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_11,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_110,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_111,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_112,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_113,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_114,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_115,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_116,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_117,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_118,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_119,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_12,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_120,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_121,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_122,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_123,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_124,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_125,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_126,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_127,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_128,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_129,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_13,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_130,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_131,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_132,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_133,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_134,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_135,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_136,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_137,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_138,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_139,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_14,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_140,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_141,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_142,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_143,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_144,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_145,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_146,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_147,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_148,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_149,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_15,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_150,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_151,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_152,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_16,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_17,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_18,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_19,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_2,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_20,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_21,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_22,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_23,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_24,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_25,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_26,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_27,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_28,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_29,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_3,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_30,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_31,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_32,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_33,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_34,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_35,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_36,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_37,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_38,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_39,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_4,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_40,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_41,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_42,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_43,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_44,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_45,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_46,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_47,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_48,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_49,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_5,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_50,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_51,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_52,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_53,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_54,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_55,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_56,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_57,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_58,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_59,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_6,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_60,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_61,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_62,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_63,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_64,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_65,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_66,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_67,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_68,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_69,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_7,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_70,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_71,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_72,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_73,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_74,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_75,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_76,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_77,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
CDC_G00010_UNITED STATES_78,2,2,3,3,2,5,1,7,3,5,3,3,4,4,4,5,3,4,4,2,3,4,8,2
